1576538560962,0000,0000,-1,-5
1576538560978,0000,0000,0,-3
1576538560982,0000,0000,-1,-1
1576538560993,0000,0000,0,-1
1576538561002,0000,0000,0,-1
1576538561008,0000,0000,0,-1
1576538561018,0000,0000,0,-2
1576538561024,0000,0000,-1,-2
1576538561034,0000,0000,-1,-3
1576538561044,0000,0000,-1,-3
1576538561048,0000,0000,-3,-3
1576538561058,0000,0000,-1,-2
1576538561064,0000,0000,-2,-1
1576538561074,0000,0000,-2,-1
1576538561084,0000,0000,-1,-1
1576538561088,0000,0000,0,-1
1576538561098,0000,0000,-1,-1
1576538561104,0000,0000,0,-2
1576538561114,0000,0000,-1,-2
1576538561124,0000,0000,-1,-2
1576538561128,0000,0000,-2,-3
1576538561138,0000,0000,-1,-3
1576538561144,0000,0000,-1,-3
1576538561154,0000,0000,-1,-4
1576538561164,0000,0000,-1,-4
1576538561170,0000,0000,0,-4
1576538561180,0000,0000,-1,-4
1576538561184,0000,0000,0,-3
1576538561194,0000,0000,0,-4
1576538561204,0000,0000,0,-3
1576538561210,0000,0000,0,-2
1576538561220,0000,0000,1,-2
1576538561224,0000,0000,1,-2
1576538561234,0000,0000,1,-1
1576538561244,0000,0000,2,-2
1576538561250,0000,0000,1,-1
1576538561260,0000,0000,1,-1
1576538561266,0000,0000,1,-1
1576538561276,0000,0000,0,-1
1576538561286,0000,0000,1,-2
1576538561290,0000,0000,1,-1
1576538561300,0000,0000,0,-1
1576538561370,0001,0000,0,0
1576538561412,0000,0000,-1,0
1576538561432,0002,0000,0,0
1576538561533,0001,0000,0,0
1576538561604,0002,0000,0,0
1576538561790,0000,0000,1,1
1576538562066,0000,0000,3,0
1576538562072,0000,0000,4,-2
1576538562082,0000,0000,3,-3
1576538562092,0000,0000,3,-5
1576538562098,0000,0000,3,-6
1576538562108,0000,0000,3,-5
1576538562112,0000,0000,3,-6
1576538562122,0000,0000,5,-6
1576538562132,0000,0000,6,-8
1576538562138,0000,0000,7,-7
1576538562148,0000,0000,8,-7
1576538562152,0000,0000,8,-5
1576538562162,0000,0000,8,-4
1576538562172,0000,0000,9,-4
1576538562178,0000,0000,10,-3
1576538562188,0000,0000,11,-3
1576538562194,0000,0000,11,-2
1576538562204,0000,0000,13,-3
1576538562214,0000,0000,15,-1
1576538562218,0000,0000,17,-2
1576538562228,0000,0000,16,-1
1576538562234,0000,0000,17,0
1576538562244,0000,0000,16,-2
1576538562254,0000,0000,14,0
1576538562258,0000,0000,13,-1
1576538562268,0000,0000,13,0
1576538562274,0000,0000,10,-1
1576538562284,0000,0000,9,0
1576538562294,0000,0000,8,0
1576538562300,0000,0000,5,0
1576538562310,0000,0000,6,0
1576538562314,0000,0000,5,2
1576538562324,0000,0000,5,2
1576538562334,0000,0000,4,3
1576538562340,0000,0000,3,3
1576538562350,0000,0000,4,4
1576538562354,0000,0000,4,5
1576538562364,0000,0000,3,5
1576538562374,0000,0000,4,7
1576538562380,0000,0000,4,7
1576538562390,0000,0000,3,7
1576538562394,0000,0000,3,8
1576538562404,0000,0000,4,7
1576538562416,0000,0000,4,9
1576538562420,0000,0000,2,7
1576538562431,0000,0000,3,7
1576538562436,0000,0000,3,7
1576538562446,0000,0000,2,7
1576538562456,0000,0000,1,9
1576538562460,0000,0000,1,7
1576538562466,0400,ff88,0,0
1576538562470,0000,0000,0,7
1576538562478,0000,0000,0,6
1576538562481,0400,ff88,0,0
1576538562486,0000,0000,0,7
1576538562490,0400,ff88,0,0
1576538562496,0400,ff88,0,8
1576538562500,0400,ff88,0,0
1576538562506,0400,ff88,0,0
1576538562614,0400,ff88,0,0
1576538562618,0400,fe98,0,0
1576538562624,0000,0000,12,7
1576538562634,0000,0000,2,-2
1576538562638,0000,0000,2,-2
1576538562650,0000,0000,2,-3
1576538562654,0000,0000,3,-3
1576538562664,0000,0000,3,-3
1576538562674,0000,0000,3,-2
1576538562680,0000,0000,2,-3
1576538562694,0000,0000,2,-2
1576538562704,0000,0000,1,-1
1576538562714,0000,0000,1,0
1576538562720,0000,0000,2,-1
1576538562730,0000,0000,2,-2
1576538562734,0000,0000,3,-2
1576538562744,0000,0000,2,-2
1576538562756,0000,0000,2,-1
1576538562760,0000,0000,3,0
1576538562770,0000,0000,2,0
1576538562776,0000,0000,2,0
1576538562786,0000,0000,1,0
1576538562796,0000,0000,1,0
1576538562856,0000,0000,2,-2
1576538562866,0000,0000,2,-2
1576538562876,0000,0000,3,-3
1576538562882,0000,0000,2,-4
1576538562892,0000,0000,3,-3
1576538562896,0000,0000,4,-3
1576538562906,0000,0000,3,-4
1576538562916,0000,0000,5,-4
1576538562922,0000,0000,6,-3
1576538562932,0000,0000,5,-4
1576538562936,0000,0000,4,-4
1576538562946,0000,0000,5,-3
1576538562956,0000,0000,5,-3
1576538562962,0000,0000,4,-3
1576538562972,0000,0000,6,-5
1576538562976,0000,0000,6,-4
1576538562988,0000,0000,7,-5
1576538562998,0000,0000,7,-5
1576538563002,0000,0000,6,-7
1576538563012,0000,0000,7,-8
1576538563018,0000,0000,6,-8
1576538563028,0000,0000,7,-8
1576538563038,0000,0000,7,-8
1576538563042,0000,0000,7,-8
1576538563052,0000,0000,8,-9
1576538563058,0000,0000,11,-12
1576538563068,0000,0000,6,-9
1576538563078,0000,0000,5,-8
1576538563082,0000,0000,4,-6
1576538563092,0000,0000,5,-6
1576538563098,0000,0000,3,-6
1576538563108,0000,0000,3,-6
1576538563118,0000,0000,4,-4
1576538563124,0000,0000,2,-4
1576538563134,0000,0000,2,-3
1576538563138,0000,0000,1,-3
1576538563148,0000,0000,1,-3
1576538563158,0000,0000,0,-1
1576538563164,0000,0000,1,-1
1576538563174,0000,0000,1,0
1576538563178,0000,0000,0,-1
1576538563198,0000,0000,0,-1
1576538563214,0000,0000,0,-1
1576538563220,0000,0000,0,-1
1576538563230,0000,0000,1,0
1576538563240,0000,0000,0,-1
1576538563244,0000,0000,0,-1
1576538563254,0000,0000,0,-1
1576538563270,0000,0000,-1,-1
1576538563284,0000,0000,0,-1
1576538563294,0000,0000,-1,0
1576538563300,0000,0000,-1,0
1576538563310,0000,0000,-1,0
1576538563320,0000,0000,-1,-1
1576538563340,0000,0000,0,-1
1576538563417,0001,0000,0,0
1576538563482,0002,0000,0,0
1576538563608,0000,0000,-3,1
1576538563618,0000,0000,-6,4
1576538563622,0000,0000,-9,5
1576538563632,0000,0000,-10,7
1576538563642,0000,0000,-10,8
1576538563648,0000,0000,-14,10
1576538563658,0000,0000,-15,12
1576538563662,0000,0000,-19,12
1576538563672,0000,0000,-20,11
1576538563684,0000,0000,-21,11
1576538563691,0000,0000,-31,13
1576538563698,0000,0000,-17,6
1576538563704,0000,0000,-16,6
1576538563714,0000,0000,-15,5
1576538563724,0000,0000,-15,5
1576538563728,0000,0000,-15,3
1576538563738,0000,0000,-13,1
1576538563744,0000,0000,-14,2
1576538563754,0000,0000,-13,0
1576538563764,0000,0000,-14,1
1576538563768,0000,0000,-13,0
1576538563778,0000,0000,-15,0
1576538563784,0000,0000,-17,0
1576538563794,0000,0000,-18,-1
1576538563804,0000,0000,-18,-1
1576538563810,0000,0000,-18,-2
1576538563820,0000,0000,-17,-1
1576538563824,0000,0000,-16,-1
1576538563834,0000,0000,-14,-1
1576538563844,0000,0000,-13,-1
1576538563851,0000,0000,-12,0
1576538563860,0000,0000,-11,0
1576538563864,0000,0000,-11,1
1576538563874,0000,0000,-9,2
1576538563884,0000,0000,-6,1
1576538563890,0000,0000,-4,1
1576538563900,0000,0000,-3,1
1576538563904,0000,0000,-1,1
1576538563916,0000,0000,-2,0
1576538563930,0000,0000,-1,0
1576538564020,0001,0000,0,0
1576538564092,0002,0000,0,0
1576538564364,0000,0000,0,4
1576538564374,0000,0000,1,4
1576538564384,0000,0000,1,4
1576538564390,0000,0000,1,2
1576538564400,0000,0000,1,1
1576538564404,0000,0000,1,1
1576538564414,0000,0000,2,2
1576538564424,0000,0000,2,1
1576538564431,0000,0000,3,2
1576538564440,0000,0000,2,2
1576538564444,0000,0000,4,1
1576538564454,0000,0000,1,1
1576538564464,0000,0000,2,1
1576538564470,0000,0000,1,0
1576538564480,0000,0000,2,0
1576538564484,0000,0000,2,0
1576538564496,0000,0000,1,1
1576538564506,0000,0000,2,0
1576538564510,0000,0000,2,0
1576538564520,0000,0000,2,-1
1576538564526,0000,0000,2,0
1576538564536,0000,0000,2,-1
1576538564546,0000,0000,2,0
1576538564550,0000,0000,3,-1
1576538564560,0000,0000,3,0
1576538564566,0000,0000,4,-1
1576538564576,0000,0000,4,-1
1576538564586,0000,0000,8,-2
1576538564590,0000,0000,8,-2
1576538564602,0000,0000,8,-3
1576538564606,0000,0000,8,-3
1576538564616,0000,0000,7,-3
1576538564626,0000,0000,8,-3
1576538564632,0000,0000,7,-3
1576538564642,0000,0000,8,-4
1576538564646,0000,0000,8,-3
1576538564656,0000,0000,7,-3
1576538564666,0000,0000,6,-2
1576538564672,0000,0000,4,-2
1576538564682,0000,0000,4,-1
1576538564686,0000,0000,3,0
1576538564696,0000,0000,0,-1
1576538564706,0000,0000,1,0
1576538564762,0000,0000,-3,0
1576538564768,0000,0000,-3,-1
1576538564778,0000,0000,-4,0
1576538564788,0000,0000,-5,-1
1576538564792,0000,0000,-6,-1
1576538564802,0000,0000,-5,0
1576538564808,0000,0000,-4,0
1576538564818,0000,0000,-2,-1
1576538564828,0000,0000,-2,0
1576538564834,0000,0000,-2,0
1576538564844,0000,0000,-1,0
1576538564848,0000,0000,-1,0
1576538564858,0000,0000,-1,0
1576538564868,0000,0000,-1,0
1576538564874,0000,0000,0,-1
1576538564884,0000,0000,-1,0
1576538564908,0000,0000,-1,0
1576538565044,0000,0000,0,1
1576538565050,0000,0000,0,2
1576538565060,0000,0000,0,1
1576538565070,0000,0000,-2,1
1576538565076,0000,0000,-1,1
1576538565086,0000,0000,-3,1
1576538565090,0000,0000,-3,1
1576538565100,0000,0000,-4,2
1576538565110,0000,0000,-6,0
1576538565116,0000,0000,-5,0
1576538565126,0000,0000,-12,0
1576538565130,0000,0000,-8,0
1576538565140,0000,0000,-9,-1
1576538565150,0000,0000,-11,0
1576538565157,0000,0000,-10,0
1576538565166,0000,0000,-11,2
1576538565170,0000,0000,-11,2
1576538565182,0000,0000,-11,2
1576538565192,0000,0000,-11,2
1576538565196,0000,0000,-10,2
1576538565206,0000,0000,-9,1
1576538565212,0000,0000,-8,0
1576538565222,0000,0000,-8,1
1576538565232,0000,0000,-7,1
1576538565236,0000,0000,-7,0
1576538565246,0000,0000,-7,0
1576538565252,0000,0000,-6,-1
1576538565262,0000,0000,-5,-2
1576538565272,0000,0000,-4,-2
1576538565276,0000,0000,-3,-2
1576538565286,0000,0000,-4,-2
1576538565292,0000,0000,-3,-2
1576538565302,0000,0000,-3,-3
1576538565312,0000,0000,-2,-2
1576538565318,0000,0000,-2,-4
1576538565328,0000,0000,-2,-3
1576538565332,0000,0000,-2,-3
1576538565342,0000,0000,-2,-4
1576538565352,0000,0000,-1,-4
1576538565358,0000,0000,-1,-2
1576538565369,0000,0000,-1,-2
1576538565372,0000,0000,0,-1
1576538565382,0000,0000,0,-1
1576538565448,0001,0000,0,0
1576538565458,0000,0000,-1,0
1576538565474,0000,0000,-1,1
1576538565478,0000,0000,-1,0
1576538565488,0000,0000,0,1
1576538565494,0000,0000,0,1
1576538565534,0002,0000,0,0
1576538565614,0001,0000,0,0
1576538565690,0002,0000,0,0
1576538565948,0000,0000,1,0
1576538565958,0000,0000,3,1
1576538565962,0000,0000,5,1
1576538565972,0000,0000,6,1
1576538565978,0000,0000,6,1
1576538565988,0000,0000,8,0
1576538565998,0000,0000,10,-2
1576538566004,0000,0000,12,-1
1576538566014,0000,0000,15,-5
1576538566018,0000,0000,18,-2
1576538566028,0000,0000,20,-3
1576538566038,0000,0000,22,-3
1576538566044,0000,0000,35,-4
1576538566054,0000,0000,25,-3
1576538566058,0000,0000,10,-2
1576538566068,0000,0000,37,-4
1576538566078,0000,0000,24,-3
1576538566084,0000,0000,26,-3
1576538566094,0000,0000,26,-2
1576538566100,0000,0000,25,-4
1576538566110,0000,0000,23,-5
1576538566120,0000,0000,21,-4
1576538566124,0000,0000,10,-1
1576538566134,0000,0000,29,-3
1576538566140,0000,0000,17,-2
1576538566150,0000,0000,17,-2
1576538566160,0000,0000,14,-2
1576538566164,0000,0000,12,-2
1576538566174,0000,0000,8,-2
1576538566180,0000,0000,4,-2
1576538566190,0000,0000,2,-3
1576538566200,0000,0000,2,-1
1576538566204,0000,0000,1,-1
1576538566214,0000,0000,1,-1
1576538566220,0000,0000,1,-1
1576538566230,0000,0000,2,-1
1576538566240,0000,0000,1,-1
1576538566246,0000,0000,1,-1
1576538566256,0000,0000,1,-1
1576538566276,0000,0000,0,-1
1576538566286,0000,0000,1,0
1576538566296,0000,0000,1,-1
1576538566302,0000,0000,1,-1
1576538566312,0000,0000,2,-1
1576538566318,0000,0000,2,-1
1576538566328,0000,0000,2,-1
1576538566332,0000,0000,2,-1
1576538566344,0000,0000,1,0
1576538566354,0000,0000,2,0
1576538566358,0000,0000,1,0
1576538566368,0000,0000,2,0
1576538566374,0000,0000,1,0
1576538566384,0000,0000,1,0
1576538566398,0000,0000,1,0
1576538566408,0000,0000,1,0
1576538566414,0000,0000,2,0
1576538566424,0000,0000,3,2
1576538566434,0000,0000,4,2
1576538566438,0000,0000,5,2
1576538566450,0000,0000,5,3
1576538566454,0000,0000,5,3
1576538566464,0000,0000,5,2
1576538566474,0000,0000,2,1
1576538566480,0000,0000,2,1
1576538566490,0000,0000,1,0
1576538566696,0001,0000,0,0
1576538566736,0000,0000,0,2
1576538566746,0000,0000,0,2
1576538566756,0000,0000,0,1
1576538566762,0000,0000,0,4
1576538566772,0000,0000,0,3
1576538566778,0000,0000,-1,3
1576538566788,0000,0000,0,5
1576538566794,0000,0000,0,6
1576538566804,0000,0000,0,6
1576538566814,0000,0000,-1,8
1576538566818,0000,0000,0,11
1576538566828,0000,0000,0,11
1576538566834,0000,0000,-1,10
1576538566844,0000,0000,-1,11
1576538566854,0000,0000,-1,12
1576538566858,0000,0000,0,14
1576538566868,0000,0000,-2,14
1576538566874,0000,0000,-1,15
1576538566884,0000,0000,-1,12
1576538566894,0000,0000,-3,12
1576538566898,0000,0000,0,11
1576538566910,0000,0000,-2,10
1576538566914,0000,0000,0,9
1576538566924,0000,0000,0,8
1576538566934,0000,0000,0,7
1576538566940,0000,0000,-1,9
1576538566950,0000,0000,0,6
1576538566954,0000,0000,0,4
1576538566964,0000,0000,0,4
1576538566974,0000,0000,0,5
1576538566980,0000,0000,0,4
1576538566990,0000,0000,1,4
1576538566994,0000,0000,0,5
1576538567004,0000,0000,0,5
1576538567014,0000,0000,0,5
1576538567020,0000,0000,0,6
1576538567030,0000,0000,0,4
1576538567036,0000,0000,0,5
1576538567046,0000,0000,0,6
1576538567056,0000,0000,1,7
1576538567060,0000,0000,1,8
1576538567070,0000,0000,0,6
1576538567076,0000,0000,1,8
1576538567086,0000,0000,1,7
1576538567096,0000,0000,1,7
1576538567100,0000,0000,0,6
1576538567110,0000,0000,0,7
1576538567116,0000,0000,1,7
1576538567126,0000,0000,0,6
1576538567136,0000,0000,0,6
1576538567140,0000,0000,1,5
1576538567152,0000,0000,0,4
1576538567156,0000,0000,0,4
1576538567166,0000,0000,0,2
1576538567176,0000,0000,0,3
1576538567182,0000,0000,1,1
1576538567192,0000,0000,1,1
1576538567196,0000,0000,0,2
1576538567206,0000,0000,1,2
1576538567216,0000,0000,0,2
1576538567222,0000,0000,1,2
1576538567232,0000,0000,1,2
1576538567236,0000,0000,0,3
1576538567246,0000,0000,0,3
1576538567258,0000,0000,1,3
1576538567263,0000,0000,0,4
1576538567272,0000,0000,0,4
1576538567278,0000,0000,0,7
1576538567288,0000,0000,0,4
1576538567298,0000,0000,0,5
1576538567302,0000,0000,0,6
1576538567318,0000,0000,-2,15
1576538567328,0000,0000,-2,7
1576538567338,0000,0000,0,6
1576538567342,0000,0000,-1,6
1576538567352,0000,0000,0,7
1576538567358,0000,0000,-1,6
1576538567368,0000,0000,-1,5
1576538567378,0000,0000,0,4
1576538567384,0000,0000,0,4
1576538567394,0000,0000,0,3
1576538567398,0000,0000,0,1
1576538567408,0000,0000,0,1
1576538567418,0000,0000,0,1
1576538567424,0000,0000,1,0
1576538567438,0000,0000,0,1
1576538567464,0000,0000,1,0
1576538567478,0000,0000,1,1
1576538567500,0000,0000,1,0
1576538567504,0000,0000,1,0
1576538567514,0000,0000,1,1
1576538567520,0000,0000,1,0
1576538567530,0000,0000,0,2
1576538567540,0000,0000,0,1
1576538567544,0000,0000,0,2
1576538567555,0000,0000,0,3
1576538567560,0000,0000,0,3
1576538567570,0000,0000,-1,2
1576538567580,0000,0000,0,3
1576538567584,0000,0000,-1,2
1576538567594,0000,0000,0,2
1576538567600,0002,0000,0,0
1576538567606,0000,0000,0,1
1576538567610,0000,0000,0,1
1576538567666,0000,0000,-1,-3
1576538567676,0000,0000,0,-7
1576538567680,0000,0000,-1,-10
1576538567690,0000,0000,-1,-13
1576538567700,0000,0000,-2,-12
1576538567706,0000,0000,-1,-13
1576538567716,0000,0000,-4,-15
1576538567722,0000,0000,-1,-14
1576538567732,0000,0000,0,-14
1576538567742,0000,0000,-1,-12
1576538567746,0000,0000,0,-13
1576538567756,0000,0000,-1,-12
1576538567762,0000,0000,-1,-14
1576538567772,0000,0000,0,-13
1576538567782,0000,0000,0,-15
1576538567786,0000,0000,0,-13
1576538567796,0000,0000,0,-13
1576538567802,0000,0000,1,-10
1576538567812,0000,0000,1,-10
1576538567822,0000,0000,2,-11
1576538567826,0000,0000,1,-10
1576538567838,0000,0000,3,-9
1576538567842,0000,0000,2,-9
1576538567852,0000,0000,3,-9
1576538567862,0000,0000,4,-8
1576538567868,0000,0000,2,-9
1576538567878,0000,0000,3,-10
1576538567882,0000,0000,3,-10
1576538567892,0000,0000,3,-10
1576538567902,0000,0000,2,-11
1576538567908,0000,0000,2,-10
1576538567918,0000,0000,4,-10
1576538567922,0000,0000,2,-8
1576538567932,0000,0000,3,-10
1576538567944,0000,0000,2,-8
1576538567948,0000,0000,3,-9
1576538567958,0000,0000,3,-8
1576538567964,0000,0000,2,-7
1576538567974,0000,0000,3,-7
1576538567984,0000,0000,2,-6
1576538567988,0000,0000,2,-5
1576538567998,0000,0000,2,-4
1576538568004,0000,0000,1,-4
1576538568014,0000,0000,1,-4
1576538568024,0000,0000,0,-4
1576538568028,0000,0000,1,-6
1576538568038,0000,0000,0,-3
1576538568044,0000,0000,0,-3
1576538568054,0000,0000,0,-2
1576538568064,0000,0000,1,-2
1576538568070,0000,0000,1,-1
1576538568080,0000,0000,0,-3
1576538568084,0000,0000,0,-3
1576538568094,0000,0000,1,-3
1576538568104,0000,0000,0,-3
1576538568110,0000,0000,0,-2
1576538568120,0000,0000,0,-2
1576538568124,0000,0000,-1,-1
1576538568134,0000,0000,-1,-1
1576538568144,0000,0000,-1,-1
1576538568150,0000,0000,-2,-1
1576538568160,0000,0000,-2,-1
1576538568164,0000,0000,-2,-1
1576538568176,0000,0000,-3,-3
1576538568186,0000,0000,-2,-2
1576538568190,0000,0000,-2,-2
1576538568200,0000,0000,-3,-3
1576538568206,0000,0000,-2,-3
1576538568216,0000,0000,-2,-2
1576538568226,0000,0000,-3,-3
1576538568230,0000,0000,-1,-1
1576538568240,0000,0000,-2,-2
1576538568246,0000,0000,-3,-1
1576538568256,0000,0000,-2,-1
1576538568266,0000,0000,-3,0
1576538568270,0000,0000,-2,-1
1576538568280,0000,0000,-3,-1
1576538568286,0000,0000,-2,-1
1576538568296,0000,0000,-2,-2
1576538568306,0000,0000,-2,-1
1576538568312,0000,0000,-3,-3
1576538568322,0000,0000,-2,-2
1576538568326,0000,0000,-4,-2
1576538568336,0000,0000,-3,-2
1576538568346,0000,0000,-4,-4
1576538568352,0000,0000,-3,-3
1576538568362,0000,0000,-4,-3
1576538568366,0000,0000,-3,-3
1576538568376,0000,0000,-3,-3
1576538568386,0000,0000,-3,-2
1576538568392,0000,0000,-2,-4
1576538568403,0000,0000,-2,-1
1576538568406,0000,0000,0,-1
1576538568418,0000,0000,-1,-1
1576538568428,0000,0000,-1,0
1576538568538,0001,0000,0,0
1576538568628,0002,0000,0,0
1576538568690,0000,0000,-3,4
1576538568700,0000,0000,-6,5
1576538568710,0000,0000,-7,8
1576538568714,0000,0000,-10,9
1576538568724,0000,0000,-11,11
1576538568730,0000,0000,-13,12
1576538568740,0000,0000,-19,14
1576538568750,0000,0000,-21,14
1576538568756,0000,0000,-24,14
1576538568766,0000,0000,-24,15
1576538568770,0000,0000,-24,14
1576538568780,0000,0000,-24,14
1576538568790,0000,0000,-25,13
1576538568796,0000,0000,-25,13
1576538568806,0000,0000,-24,10
1576538568810,0000,0000,-24,10
1576538568820,0000,0000,-25,7
1576538568830,0000,0000,-25,6
1576538568836,0000,0000,-24,4
1576538568846,0000,0000,-24,2
1576538568850,0000,0000,-24,0
1576538568860,0000,0000,-23,-1
1576538568872,0000,0000,-22,-6
1576538568876,0000,0000,-22,-8
1576538568886,0000,0000,-20,-9
1576538568892,0000,0000,-18,-10
1576538568902,0000,0000,-15,-9
1576538568912,0000,0000,-11,-9
1576538568916,0000,0000,-4,-10
1576538568926,0000,0000,2,-7
1576538568932,0000,0000,6,-8
1576538568942,0000,0000,7,-6
1576538568952,0000,0000,11,-7
1576538568956,0000,0000,14,-5
1576538568966,0000,0000,14,-4
1576538568972,0000,0000,19,-3
1576538568982,0000,0000,19,0
1576538568992,0000,0000,20,2
1576538568998,0000,0000,20,4
1576538569008,0000,0000,20,6
1576538569012,0000,0000,20,9
1576538569022,0000,0000,19,10
1576538569032,0000,0000,16,12
1576538569038,0000,0000,15,11
1576538569048,0000,0000,11,10
1576538569052,0000,0000,7,10
1576538569062,0000,0000,6,9
1576538569072,0000,0000,3,10
1576538569078,0000,0000,1,11
1576538569088,0000,0000,0,11
1576538569092,0000,0000,-2,10
1576538569104,0000,0000,-4,9
1576538569114,0000,0000,-5,9
1576538569118,0000,0000,-7,6
1576538569128,0000,0000,-6,5
1576538569134,0000,0000,-7,2
1576538569144,0000,0000,-8,1
1576538569154,0000,0000,-7,0
1576538569158,0000,0000,-8,-2
1576538569168,0000,0000,-6,-4
1576538569174,0000,0000,-9,-7
1576538569184,0000,0000,-7,-8
1576538569194,0000,0000,-6,-8
1576538569198,0000,0000,-4,-8
1576538569208,0000,0000,-3,-8
1576538569214,0000,0000,-2,-9
1576538569224,0000,0000,-1,-11
1576538569234,0000,0000,0,-10
1576538569240,0000,0000,0,-11
1576538569250,0000,0000,2,-11
1576538569254,0000,0000,3,-10
1576538569264,0000,0000,4,-12
1576538569274,0000,0000,4,-6
1576538569280,0000,0000,2,-5
1576538569290,0000,0000,3,-4
1576538569294,0000,0000,2,-1
1576538569304,0000,0000,1,-1
1576538569346,0000,0000,1,1
1576538569356,0000,0000,0,3
1576538569360,0000,0000,1,3
1576538569370,0000,0000,0,4
1576538569376,0000,0000,1,4
1576538569386,0000,0000,1,3
1576538569396,0000,0000,0,3
1576538569400,0000,0000,0,2
1576538569410,0000,0000,0,3
1576538569416,0000,0000,0,1
1576538569426,0000,0000,0,2
1576538569436,0000,0000,0,1
1576538569440,0000,0000,1,1
1576538569814,0000,0000,2,1
1576538569820,0000,0000,3,2
1576538569830,0000,0000,3,3
1576538569834,0000,0000,3,2
1576538569844,0000,0000,1,1
1576538578026,0000,0000,6,-1
1576538578030,0000,0000,11,-1
1576538578040,0000,0000,14,-2
1576538578050,0000,0000,13,-1
1576538578056,0000,0000,9,-3
1576538578066,0000,0000,3,-1
1576538578070,0000,0000,5,-3
1576538578080,0000,0000,6,-2
1576538578090,0000,0000,2,-2
1576538578096,0000,0000,1,-1
1576538578146,0000,0000,1,0
1576538578152,0000,0000,1,0
1576538578162,0000,0000,3,0
1576538578172,0000,0000,3,-1
1576538578176,0000,0000,3,0
1576538578186,0000,0000,4,0
1576538578192,0000,0000,6,-1
1576538578202,0000,0000,8,0
1576538578212,0000,0000,10,0
1576538578218,0000,0000,8,0
1576538578228,0000,0000,8,0
1576538578232,0000,0000,7,0
1576538578242,0000,0000,5,1
1576538578252,0000,0000,8,1
1576538578258,0000,0000,4,0
1576538578268,0000,0000,3,1
1576538578272,0000,0000,2,1
1576538578282,0000,0000,2,0
1576538578292,0000,0000,3,2
1576538578298,0000,0000,3,3
1576538578308,0000,0000,3,2
1576538578312,0000,0000,5,4
1576538578322,0000,0000,5,4
1576538578334,0000,0000,4,5
1576538578338,0000,0000,5,4
1576538578348,0000,0000,4,4
1576538578354,0000,0000,3,4
1576538578364,0000,0000,2,4
